  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          



   RADIUS      C           CH-         CH+         CH          CH2+        N+          CH2         N           CH3         NH          
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.072E+014  2.642E-009  7.351E-020  3.306E-017  2.126E-012  2.010E-016  8.413E-018  2.603E-009  6.260E-009  5.075E-010  1.305E-011
   1.148E+014  5.404E-009  6.938E-019  3.398E-017  3.838E-012  4.954E-016  9.754E-018  5.545E-009  1.382E-008  1.126E-009  2.850E-011
   1.230E+014  8.399E-009  2.418E-018  3.406E-017  6.715E-012  9.678E-016  1.131E-017  8.917E-009  2.289E-008  1.850E-009  4.669E-011
   1.318E+014  1.174E-008  5.678E-018  3.443E-017  1.140E-011  1.700E-015  1.313E-017  1.276E-008  3.371E-008  2.688E-009  6.804E-011
   1.413E+014  1.554E-008  1.074E-017  3.623E-017  1.918E-011  2.803E-015  1.525E-017  1.712E-008  4.653E-008  3.658E-009  9.296E-011
   1.514E+014  1.992E-008  1.765E-017  4.116E-017  3.246E-011  4.432E-015  1.773E-017  2.204E-008  6.164E-008  4.779E-009  1.220E-010
   1.622E+014  2.502E-008  2.625E-017  5.202E-017  5.548E-011  6.797E-015  2.062E-017  2.760E-008  7.937E-008  6.071E-009  1.556E-010
   1.738E+014  3.100E-008  3.615E-017  7.402E-017  9.586E-011  1.019E-014  2.401E-017  3.386E-008  1.001E-007  7.556E-009  1.945E-010
   1.862E+014  3.804E-008  4.677E-017  1.173E-016  1.673E-010  1.500E-014  2.799E-017  4.090E-008  1.241E-007  9.255E-009  2.394E-010
   1.995E+014  4.637E-008  5.745E-017  2.027E-016  2.947E-010  2.176E-014  3.267E-017  4.880E-008  1.520E-007  1.119E-008  2.910E-010
   2.138E+014  5.628E-008  6.746E-017  3.730E-016  5.223E-010  3.115E-014  3.819E-017  5.761E-008  1.841E-007  1.339E-008  3.502E-010
   2.291E+014  6.809E-008  7.613E-017  7.170E-016  9.281E-010  4.410E-014  4.471E-017  6.734E-008  2.212E-007  1.587E-008  4.180E-010
   2.455E+014  8.223E-008  8.287E-017  1.416E-015  1.643E-009  6.180E-014  5.243E-017  7.797E-008  2.638E-007  1.865E-008  4.955E-010
   2.630E+014  9.920E-008  8.730E-017  2.825E-015  2.877E-009  8.575E-014  6.160E-017  8.937E-008  3.127E-007  2.177E-008  5.839E-010
   2.818E+014  1.196E-007  8.920E-017  5.606E-015  4.932E-009  1.179E-013  7.253E-017  1.013E-007  3.686E-007  2.525E-008  6.846E-010
   3.020E+014  1.443E-007  8.857E-017  1.090E-014  8.195E-009  1.605E-013  8.560E-017  1.136E-007  4.327E-007  2.911E-008  7.991E-010
   3.236E+014  1.741E-007  8.560E-017  2.048E-014  1.309E-008  2.166E-013  1.013E-016  1.257E-007  5.058E-007  3.337E-008  9.289E-010
   3.467E+014  2.101E-007  8.066E-017  3.695E-014  1.997E-008  2.898E-013  1.201E-016  1.375E-007  5.893E-007  3.805E-008  1.076E-009
   3.715E+014  2.538E-007  7.420E-017  6.374E-014  2.909E-008  3.848E-013  1.429E-016  1.487E-007  6.846E-007  4.317E-008  1.242E-009
   3.981E+014  3.068E-007  6.675E-017  1.052E-013  4.052E-008  5.077E-013  1.705E-016  1.595E-007  7.931E-007  4.873E-008  1.429E-009
   4.266E+014  3.709E-007  5.882E-017  1.669E-013  5.424E-008  6.666E-013  2.040E-016  1.701E-007  9.166E-007  5.473E-008  1.639E-009
   4.571E+014  4.485E-007  5.089E-017  2.557E-013  7.019E-008  8.717E-013  2.450E-016  1.807E-007  1.057E-006  6.117E-008  1.875E-009
   4.898E+014  5.423E-007  4.335E-017  3.807E-013  8.836E-008  1.136E-012  2.952E-016  1.916E-007  1.217E-006  6.803E-008  2.137E-009
   5.248E+014  6.557E-007  3.651E-017  5.539E-013  1.088E-007  1.478E-012  3.570E-016  2.030E-007  1.398E-006  7.528E-008  2.428E-009
   5.623E+014  7.925E-007  3.053E-017  7.911E-013  1.318E-007  1.917E-012  4.334E-016  2.150E-007  1.604E-006  8.286E-008  2.750E-009
   6.026E+014  9.573E-007  2.552E-017  1.113E-012  1.574E-007  2.481E-012  5.281E-016  2.276E-007  1.838E-006  9.071E-008  3.104E-009
   6.457E+014  1.156E-006  2.147E-017  1.548E-012  1.861E-007  3.204E-012  6.459E-016  2.406E-007  2.102E-006  9.873E-008  3.489E-009
   6.918E+014  1.394E-006  1.831E-017  2.130E-012  2.181E-007  4.127E-012  7.928E-016  2.541E-007  2.401E-006  1.068E-007  3.908E-009
   7.413E+014  1.678E-006  1.592E-017  2.906E-012  2.536E-007  5.300E-012  9.766E-016  2.677E-007  2.739E-006  1.149E-007  4.357E-009
   7.943E+014  2.018E-006  1.416E-017  3.932E-012  2.931E-007  6.785E-012  1.207E-015  2.812E-007  3.119E-006  1.227E-007  4.836E-009
   8.511E+014  2.422E-006  1.288E-017  5.283E-012  3.366E-007  8.658E-012  1.496E-015  2.946E-007  3.546E-006  1.302E-007  5.341E-009
   9.120E+014  2.900E-006  1.191E-017  7.049E-012  3.843E-007  1.101E-011  1.859E-015  3.074E-007  4.025E-006  1.372E-007  5.868E-009
   9.772E+014  3.462E-006  1.113E-017  9.347E-012  4.365E-007  1.395E-011  2.315E-015  3.196E-007  4.561E-006  1.434E-007  6.412E-009
   1.047E+015  4.119E-006  1.044E-017  1.232E-011  4.933E-007  1.761E-011  2.890E-015  3.308E-007  5.158E-006  1.488E-007  6.964E-009
   1.122E+015  4.882E-006  9.761E-018  1.615E-011  5.550E-007  2.217E-011  3.612E-015  3.410E-007  5.819E-006  1.531E-007  7.518E-009
   1.202E+015  5.762E-006  9.053E-018  2.108E-011  6.219E-007  2.781E-011  4.522E-015  3.499E-007  6.550E-006  1.562E-007  8.062E-009
   1.288E+015  6.767E-006  8.302E-018  2.740E-011  6.946E-007  3.481E-011  5.667E-015  3.575E-007  7.355E-006  1.580E-007  8.585E-009
