  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   2.818E+014  1.685E-011  2.873E-020  1.895E-017  1.222E-015  1.425E-017  9.530E-019  9.453E-013  2.879E-012  6.463E-012  3.131E-015
   3.020E+014  2.040E-011  3.957E-020  2.121E-017  1.175E-015  1.595E-017  1.097E-018  1.037E-012  3.344E-012  7.251E-012  3.083E-015
   3.236E+014  2.427E-011  5.428E-020  2.364E-017  1.122E-015  1.779E-017  1.263E-018  1.132E-012  3.851E-012  8.085E-012  3.150E-015
   3.467E+014  2.843E-011  7.421E-020  2.625E-017  1.074E-015  1.975E-017  1.455E-018  1.241E-012  4.406E-012  8.998E-012  3.375E-015
   3.715E+014  3.287E-011  1.012E-019  2.901E-017  1.039E-015  2.183E-017  1.676E-018  1.378E-012  5.011E-012  1.004E-011  3.808E-015
   3.981E+014  3.759E-011  1.377E-019  3.188E-017  1.027E-015  2.399E-017  1.930E-018  1.559E-012  5.671E-012  1.127E-011  4.506E-015
   4.266E+014  4.263E-011  1.871E-019  3.482E-017  1.045E-015  2.621E-017  2.223E-018  1.808E-012  6.390E-012  1.273E-011  5.534E-015
   4.571E+014  4.801E-011  2.539E-019  3.777E-017  1.103E-015  2.844E-017  2.561E-018  2.151E-012  7.174E-012  1.448E-011  6.969E-015
   4.898E+014  5.379E-011  3.443E-019  4.068E-017  1.205E-015  3.064E-017  2.950E-018  2.620E-012  8.028E-012  1.653E-011  8.905E-015
   5.248E+014  6.004E-011  4.665E-019  4.345E-017  1.363E-015  3.274E-017  3.399E-018  3.252E-012  8.958E-012  1.889E-011  1.147E-014
   5.623E+014  6.685E-011  6.315E-019  4.601E-017  1.586E-015  3.468E-017  3.916E-018  4.089E-012  9.974E-012  2.155E-011  1.487E-014
   6.026E+014  7.430E-011  8.544E-019  4.829E-017  1.890E-015  3.642E-017  4.513E-018  5.181E-012  1.109E-011  2.447E-011  1.948E-014
   6.457E+014  8.254E-011  1.155E-018  5.020E-017  2.294E-015  3.788E-017  5.200E-018  6.599E-012  1.233E-011  2.762E-011  2.599E-014
   6.918E+014  9.176E-011  1.563E-018  5.170E-017  2.832E-015  3.904E-017  5.994E-018  8.448E-012  1.375E-011  3.095E-011  3.576E-014
   7.413E+014  1.022E-010  2.115E-018  5.276E-017  3.556E-015  3.988E-017  6.909E-018  1.092E-011  1.546E-011  3.448E-011  5.130E-014
   7.943E+014  1.144E-010  2.868E-018  5.336E-017  4.556E-015  4.038E-017  7.964E-018  1.434E-011  1.774E-011  3.828E-011  7.717E-014
   8.511E+014  1.292E-010  3.906E-018  5.355E-017  5.995E-015  4.058E-017  9.181E-018  1.936E-011  2.110E-011  4.251E-011  1.213E-013
   9.120E+014  1.476E-010  5.355E-018  5.337E-017  8.166E-015  4.051E-017  1.059E-017  2.707E-011  2.663E-011  4.750E-011  1.969E-013
   9.772E+014  1.719E-010  7.418E-018  5.290E-017  1.161E-014  4.024E-017  1.221E-017  3.940E-011  3.640E-011  5.382E-011  3.255E-013
   1.047E+015  2.051E-010  1.041E-017  5.225E-017  1.732E-014  3.986E-017  1.408E-017  5.950E-011  5.418E-011  6.237E-011  5.408E-013
   1.122E+015  2.524E-010  1.486E-017  5.154E-017  2.710E-014  3.947E-017  1.624E-017  9.244E-011  8.671E-011  7.456E-011  8.943E-013
   1.202E+015  3.211E-010  2.155E-017  5.089E-017  4.417E-014  3.924E-017  1.873E-017  1.460E-010  1.454E-010  9.252E-011  1.462E-012
   1.288E+015  4.225E-010  3.174E-017  5.044E-017  7.426E-014  3.939E-017  2.160E-017  2.320E-010  2.492E-010  1.194E-010  2.354E-012
